id,artist_id,name,album_type,external_urls,label,popularity,release_date,release_date_precision,total_tracks
4SNBgrYqk2aV4LyXbTSkYA,31TPClRtHm23RisEBtV3X7,3D (Justin Timberlake Remix),single,https://open.spotify.com/album/4SNBgrYqk2aV4LyXbTSkYA,BIGHIT MUSIC,57,2023-11-24,day,1
7oGTxPAGX6htcQblSqWo0r,31TPClRtHm23RisEBtV3X7,"It Takes Two (feat. Eric Andre, Daveed Diggs, Kid Cudi & Trolls)",single,https://open.spotify.com/album/7oGTxPAGX6htcQblSqWo0r,RCA Records Label,46,2023-10-11,day,1
6kF2smJylLgcekEyliE3p8,31TPClRtHm23RisEBtV3X7,Better Place (From TROLLS Band Together),single,https://open.spotify.com/album/6kF2smJylLgcekEyliE3p8,RCA Records Label,61,2023-09-29,day,1
0leO4lM0iYTks8dy039b7c,31TPClRtHm23RisEBtV3X7,Keep Going Up,single,https://open.spotify.com/album/0leO4lM0iYTks8dy039b7c,Def Jam Recordings,45,2023-09-01,day,1
2WknTzc9xga0IgeYMY3pZ7,31TPClRtHm23RisEBtV3X7,ICU (with Justin Timberlake) [Remix],single,https://open.spotify.com/album/2WknTzc9xga0IgeYMY3pZ7,High Standardz/Def Jam,44,2023-07-14,day,1
6bcsXfLlMTAWGWdWofzM2l,31TPClRtHm23RisEBtV3X7,Sin Fin,single,https://open.spotify.com/album/6bcsXfLlMTAWGWdWofzM2l,Sony Music Latin,39,2022-08-30,day,1
62SWIKrov7HPXU0Jpc6LY1,31TPClRtHm23RisEBtV3X7,"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",single,https://open.spotify.com/album/62SWIKrov7HPXU0Jpc6LY1,Columbia,52,2022-07-15,day,1
72LhQh2TSGItWp5RHLg8sL,31TPClRtHm23RisEBtV3X7,Innocent,single,https://open.spotify.com/album/72LhQh2TSGItWp5RHLg8sL,Nynetineth LLC,18,2021-06-24,day,1
300dBjcVTwRsg1QQX4fL4i,31TPClRtHm23RisEBtV3X7,JUST BE (feat. Justin Timberlake),single,https://open.spotify.com/album/300dBjcVTwRsg1QQX4fL4i,Epic/We The Best,16,2021-04-28,day,1
02GDaShX8vOw5tcak3OXow,718COspgdWOnwOFpJHRZHS,Fathers & Sons,album,https://open.spotify.com/album/02GDaShX8vOw5tcak3OXow,Seven Ridges Records/Columbia Nashville,74,2024-06-14,day,12
5Uly85dJHHDfHQCsyUQ8gw,718COspgdWOnwOFpJHRZHS,Gettin' Old,album,https://open.spotify.com/album/5Uly85dJHHDfHQCsyUQ8gw,River House Artists/Columbia Nashville,82,2023-03-24,day,18
1m9DVgV0kEBiVZ4ElhJEte,718COspgdWOnwOFpJHRZHS,Growin' Up,album,https://open.spotify.com/album/1m9DVgV0kEBiVZ4ElhJEte,River House Artists/Columbia Nashville,78,2022-06-24,day,12
25TJxI6ZH6XjT8geRQAFz5,718COspgdWOnwOFpJHRZHS,What You See Ain't Always What You Get (Deluxe Edition),album,https://open.spotify.com/album/25TJxI6ZH6XjT8geRQAFz5,River House Artists/Columbia Nashville,73,2020-10-23,day,23
0S9D5NIDp2YXhYwlvuJzqx,718COspgdWOnwOFpJHRZHS,What You See Is What You Get,album,https://open.spotify.com/album/0S9D5NIDp2YXhYwlvuJzqx,River House Artists/Columbia Nashville,81,2019-11-08,day,18
53Oa5Bu0UTU8o8qCTaHKoz,718COspgdWOnwOFpJHRZHS,This One's for You Too (Deluxe Edition),album,https://open.spotify.com/album/53Oa5Bu0UTU8o8qCTaHKoz,River House Artists/Columbia Nashville,82,2018-06-01,day,17
1lhNch5NkOONvFhRPh8qaj,718COspgdWOnwOFpJHRZHS,This One's for You,album,https://open.spotify.com/album/1lhNch5NkOONvFhRPh8qaj,River House Artists/Columbia Nashville,81,2017-06-02,day,12
6w0ujcFPqoqOzgzYsUWYXJ,718COspgdWOnwOFpJHRZHS,Guy For That,single,https://open.spotify.com/album/6w0ujcFPqoqOzgzYsUWYXJ,Mercury Records/Republic Records,69,2024-07-26,day,1
5oR5JuHZV4Yz7XvvBJHOCt,718COspgdWOnwOFpJHRZHS,The Man He Sees in Me,single,https://open.spotify.com/album/5oR5JuHZV4Yz7XvvBJHOCt,Seven Ridges Records/Columbia Nashville,53,2024-06-06,day,1
7x1eLsPizad7dHnqCGQODx,718COspgdWOnwOFpJHRZHS,Ain't No Love In Oklahoma (From Twisters: The Album),single,https://open.spotify.com/album/7x1eLsPizad7dHnqCGQODx,Atlantic Records,78,2024-05-16,day,1
6GXkpobqUCBNcak0es2wJ7,718COspgdWOnwOFpJHRZHS,Seven Bridges Road,single,https://open.spotify.com/album/6GXkpobqUCBNcak0es2wJ7,"Hill Country Music, LLC",40,2023-11-14,day,1
77UPYl23MLMV81NslkxgUe,718COspgdWOnwOFpJHRZHS,Fast Car (Live),single,https://open.spotify.com/album/77UPYl23MLMV81NslkxgUe,River House Artists/Columbia Nashville,45,2023-08-12,day,2
6fyUUW7ISpjbxCxaBHl1UN,718COspgdWOnwOFpJHRZHS,Life Goes On (feat. Luke Combs),single,https://open.spotify.com/album/6fyUUW7ISpjbxCxaBHl1UN,Atlantic Records UK,60,2023-05-03,day,2
39QVASUQb5Rc2yxYu7eQzq,718COspgdWOnwOFpJHRZHS,Gettin' Old (Stories Behind the Songs),single,https://open.spotify.com/album/39QVASUQb5Rc2yxYu7eQzq,River House Artists/Columbia Nashville,14,2023-03-23,day,1
6Aa81tDuPFATzb61ZQNTmM,718COspgdWOnwOFpJHRZHS,5 Leaf Clover,single,https://open.spotify.com/album/6Aa81tDuPFATzb61ZQNTmM,River House Artists/Columbia Nashville,46,2023-03-17,day,1
3SfvfIU7ttLjbdRuu3L9fI,718COspgdWOnwOFpJHRZHS,Joe,single,https://open.spotify.com/album/3SfvfIU7ttLjbdRuu3L9fI,River House Artists/Columbia Nashville,39,2023-02-24,day,1
4ettM87GR2TdBLDTTBdfeF,718COspgdWOnwOFpJHRZHS,Love You Anyway,single,https://open.spotify.com/album/4ettM87GR2TdBLDTTBdfeF,River House Artists/Columbia Nashville,53,2023-02-10,day,1
2tyF3XymQtvSySp5osmr6d,718COspgdWOnwOFpJHRZHS,Growin' Up and Gettin' Old,single,https://open.spotify.com/album/2tyF3XymQtvSySp5osmr6d,River House Artists/Columbia Nashville,46,2023-01-27,day,1
5RX6HtG6iq8geKRFduycI8,718COspgdWOnwOFpJHRZHS,"Going, Going, Gone (Acoustic)",single,https://open.spotify.com/album/5RX6HtG6iq8geKRFduycI8,River House Artists/Columbia Nashville,45,2022-12-16,day,1
77B78XJKo4LcsrRg34GNTu,718COspgdWOnwOFpJHRZHS,The Kind of Love We Make,single,https://open.spotify.com/album/77B78XJKo4LcsrRg34GNTu,River House Artists/Columbia Nashville,61,2022-06-17,day,1
3rYB02CvfMqjKeXaqCRBK6,1KCSPY1glIKqW2TotWuXOR,TRUSTFALL (Tour Deluxe Edition),album,https://open.spotify.com/album/3rYB02CvfMqjKeXaqCRBK6,RCA Records Label,54,2023-12-01,day,22
1GIWJs7mEdzKym3tQ8QScJ,1KCSPY1glIKqW2TotWuXOR,TRUSTFALL,album,https://open.spotify.com/album/1GIWJs7mEdzKym3tQ8QScJ,RCA Records Label,69,2023-02-17,day,13
061vVdNVxwouz0INdQeOkn,1KCSPY1glIKqW2TotWuXOR,All I Know So Far: Setlist,album,https://open.spotify.com/album/061vVdNVxwouz0INdQeOkn,RCA Records Label,59,2021-05-21,day,16
6JKkXVEljQJ1wKbRG5MywC,1KCSPY1glIKqW2TotWuXOR,Hurts 2B Human,album,https://open.spotify.com/album/6JKkXVEljQJ1wKbRG5MywC,RCA Records Label,57,2019-04-26,day,13
7hwhuEQT4Fp5bzwLlYZtiz,1KCSPY1glIKqW2TotWuXOR,Beautiful Trauma,album,https://open.spotify.com/album/7hwhuEQT4Fp5bzwLlYZtiz,RCA Records Label,70,2017-10-13,day,13
2Q9oTK48eb85waX1fFJsvj,1KCSPY1glIKqW2TotWuXOR,The Truth About Love,album,https://open.spotify.com/album/2Q9oTK48eb85waX1fFJsvj,RCA Records Label,82,2012-09-18,day,17
7lrj1NTTnc22UG6IY2hDGW,1KCSPY1glIKqW2TotWuXOR,Funhouse,album,https://open.spotify.com/album/7lrj1NTTnc22UG6IY2hDGW,LaFace Records,45,2008-10-27,day,14
1LOJfNDxQhbpssKx7oM7at,1KCSPY1glIKqW2TotWuXOR,Funhouse (Expanded Edition),album,https://open.spotify.com/album/1LOJfNDxQhbpssKx7oM7at,LaFace Records,72,2008-10-24,day,14
5rK6h49Qd6gSxxbQGMrWfq,1KCSPY1glIKqW2TotWuXOR,I'm Not Dead,album,https://open.spotify.com/album/5rK6h49Qd6gSxxbQGMrWfq,LaFace/Legacy,71,2006-04-04,day,16
0b9g1swHnqRcxYQPZgjz48,1KCSPY1glIKqW2TotWuXOR,Try This,album,https://open.spotify.com/album/0b9g1swHnqRcxYQPZgjz48,Arista/Legacy,55,2003-11-10,day,15
0yaF1CrQzaPmCrt35nqGWq,1KCSPY1glIKqW2TotWuXOR,M!ssundaztood,album,https://open.spotify.com/album/0yaF1CrQzaPmCrt35nqGWq,Arista,49,2001-11-20,day,14
57wJKO7qrPw56iOEKhTmg2,1KCSPY1glIKqW2TotWuXOR,M!ssundaztood (Expanded Edition),album,https://open.spotify.com/album/57wJKO7qrPw56iOEKhTmg2,Arista,69,2001,year,18
6PSOOxrBZuoLe88zn0wGQr,1KCSPY1glIKqW2TotWuXOR,Can't Take Me Home (Expanded Edition),album,https://open.spotify.com/album/6PSOOxrBZuoLe88zn0wGQr,Arista/LaFace Records,54,2000-04-04,day,15
7msKLkViyWdF6X3QdlC6wK,1KCSPY1glIKqW2TotWuXOR,Dreaming,single,https://open.spotify.com/album/7msKLkViyWdF6X3QdlC6wK,RCA Records Label,57,2023-10-20,day,1
2P3cfwf0rwwG3xMZ4EMgP6,1KCSPY1glIKqW2TotWuXOR,TRUSTFALL (The Remixes),single,https://open.spotify.com/album/2P3cfwf0rwwG3xMZ4EMgP6,RCA Records Label,39,2023-03-31,day,2
3n45xwmUsQvwsGiKA7gO5q,1KCSPY1glIKqW2TotWuXOR,Long Way to Go,single,https://open.spotify.com/album/3n45xwmUsQvwsGiKA7gO5q,RCA Records Label,17,2023-02-16,day,1
7JlQ5Gfci8WZDHIKdmFl1G,1KCSPY1glIKqW2TotWuXOR,When I Get There,single,https://open.spotify.com/album/7JlQ5Gfci8WZDHIKdmFl1G,RCA Records Label,43,2023-02-14,day,1
0JlRRM2KKOzLKzgn9etoXt,1KCSPY1glIKqW2TotWuXOR,TRUSTFALL,single,https://open.spotify.com/album/0JlRRM2KKOzLKzgn9etoXt,RCA Records Label,61,2023-01-27,day,1
4qxm7mFPzfXYEo5A9LPg5J,1KCSPY1glIKqW2TotWuXOR,Never Gonna Not Dance Again (Sam Feldt Remix),single,https://open.spotify.com/album/4qxm7mFPzfXYEo5A9LPg5J,RCA Records Label,43,2022-12-13,day,1
6MCHSjoEVriUjWE6LERAaR,1KCSPY1glIKqW2TotWuXOR,Never Gonna Not Dance Again,single,https://open.spotify.com/album/6MCHSjoEVriUjWE6LERAaR,RCA Records Label,58,2022-11-04,day,1
6FL3GfTcb8cf4xwMJlcynq,0X2BH1fck6amBIoJhDVmmJ,Higher Than Heaven (Deluxe),album,https://open.spotify.com/album/6FL3GfTcb8cf4xwMJlcynq,Polydor Records,49,2023-04-07,day,16
5EnCmhahbIADlTDZJUqzYh,0X2BH1fck6amBIoJhDVmmJ,Brightest Blue,album,https://open.spotify.com/album/5EnCmhahbIADlTDZJUqzYh,Polydor Records,42,2020-07-17,day,19
27XBXCuJ2Q3t7RlTXFIZu1,0X2BH1fck6amBIoJhDVmmJ,Lights 10,album,https://open.spotify.com/album/27XBXCuJ2Q3t7RlTXFIZu1,UMC (Universal Music Catalogue),45,2020-02-26,day,23
20Ol6zZ0nLlc5EGTH1zA0j,0X2BH1fck6amBIoJhDVmmJ,Delirium (Deluxe),album,https://open.spotify.com/album/20Ol6zZ0nLlc5EGTH1zA0j,Polydor Records,70,2015-11-06,day,22
2Dw4fYqDQnxsgoXDdMbqh3,0X2BH1fck6amBIoJhDVmmJ,Halcyon Days,album,https://open.spotify.com/album/2Dw4fYqDQnxsgoXDdMbqh3,Polydor Records,59,2014-01-01,day,22
1gKVOJVxDTqw9IaCbKaYd4,0X2BH1fck6amBIoJhDVmmJ,Halcyon Nights,album,https://open.spotify.com/album/1gKVOJVxDTqw9IaCbKaYd4,UMC (Universal Music Catalogue),71,2012-10-12,day,31
0UxDUFlte3hkCkvOpmNGgG,0X2BH1fck6amBIoJhDVmmJ,Halcyon,album,https://open.spotify.com/album/0UxDUFlte3hkCkvOpmNGgG,Polydor Records,59,2012-01-01,day,14
0eQwEistImu6rYY5NjNJNm,0X2BH1fck6amBIoJhDVmmJ,Lights,album,https://open.spotify.com/album/0eQwEistImu6rYY5NjNJNm,Polydor Records,28,2011-03-08,day,10
64Pv36CiG9rBcyvKnud02V,0X2BH1fck6amBIoJhDVmmJ,Bright Lights (Lights Re-pack / Bonus Version),album,https://open.spotify.com/album/64Pv36CiG9rBcyvKnud02V,Polydor Records,61,2010-01-01,day,17
57mqgr0BZobgzl3Lgm688c,0X2BH1fck6amBIoJhDVmmJ,Free (with Ellie Goulding) [Remixes],single,https://open.spotify.com/album/57mqgr0BZobgzl3Lgm688c,Columbia,56,2024-10-11,day,7
2MObLeDrhGjJMULsc9kAzp,0X2BH1fck6amBIoJhDVmmJ,Free (with Ellie Goulding) [Nicky Romero Remix],single,https://open.spotify.com/album/2MObLeDrhGjJMULsc9kAzp,Columbia,55,2024-10-04,day,2
6WB4SracwOBuiPZY4gQkgg,0X2BH1fck6amBIoJhDVmmJ,Free (with Ellie Goulding) [Arielle Free Remix],single,https://open.spotify.com/album/6WB4SracwOBuiPZY4gQkgg,Columbia,52,2024-09-27,day,2
5XSd8ZVFkVv0VsCznOA6Ia,0X2BH1fck6amBIoJhDVmmJ,In My Dreams,single,https://open.spotify.com/album/5XSd8ZVFkVv0VsCznOA6Ia,Three Six Zero Recordings,52,2024-09-09,day,1
60clrfno0vl6igr1VXG6xT,0X2BH1fck6amBIoJhDVmmJ,Free (with Ellie Goulding) [Joel Corry Remix],single,https://open.spotify.com/album/60clrfno0vl6igr1VXG6xT,Columbia,49,2024-09-08,day,2
0o2FyhW9lFDC6ohrr4pztB,0X2BH1fck6amBIoJhDVmmJ,Free (with Ellie Goulding) [Sunset Mix],single,https://open.spotify.com/album/0o2FyhW9lFDC6ohrr4pztB,Columbia,46,2024-08-23,day,2
6guctDCaYE7AhYqtX6RxNE,0X2BH1fck6amBIoJhDVmmJ,Free (with Ellie Goulding),single,https://open.spotify.com/album/6guctDCaYE7AhYqtX6RxNE,Columbia,64,2024-07-26,day,1
3D9ye8vwgrj2UT2dvVbjKd,0X2BH1fck6amBIoJhDVmmJ,Brightest Blue - Nature Remix (feat. NATURE),single,https://open.spotify.com/album/3D9ye8vwgrj2UT2dvVbjKd,Polydor,21,2024-04-18,day,1
0LAwfeJNv8BOYZnBVnfEd9,0X2BH1fck6amBIoJhDVmmJ,Miracle (with Ellie Goulding) [Live at The BRIT Awards 2024],single,https://open.spotify.com/album/0LAwfeJNv8BOYZnBVnfEd9,Columbia,28,2024-03-02,day,2
3mN2pmlEOx5Pix0W1gCVO3,0X2BH1fck6amBIoJhDVmmJ,Somebody (Trance Wax Remix),single,https://open.spotify.com/album/3mN2pmlEOx5Pix0W1gCVO3,Ninja Tune,18,2024-01-04,day,2
4SYLAjm7ilcIHfMuyBueb8,0X2BH1fck6amBIoJhDVmmJ,Songbook For Christmas,single,https://open.spotify.com/album/4SYLAjm7ilcIHfMuyBueb8,Polydor Records,31,2023-12-01,day,4
4Pl5cYTxBkbhMXxFZxuZLW,6AgTAQt8XS6jRWi4sX7w49,HOOD POET,album,https://open.spotify.com/album/4Pl5cYTxBkbhMXxFZxuZLW,Columbia,69,2024-08-09,day,18
2rLqUcipEjIKK9rma5OTN8,6AgTAQt8XS6jRWi4sX7w49,Hall of Fame 2.0,album,https://open.spotify.com/album/2rLqUcipEjIKK9rma5OTN8,Columbia,67,2021-12-03,day,34
7KSf6p0G0mZd7j60etVTwT,6AgTAQt8XS6jRWi4sX7w49,Hall of Fame,album,https://open.spotify.com/album/7KSf6p0G0mZd7j60etVTwT,Columbia,75,2021-06-11,day,20
39xhYyNNDatQtgKw2KdXMz,6AgTAQt8XS6jRWi4sX7w49,THE GOAT,album,https://open.spotify.com/album/39xhYyNNDatQtgKw2KdXMz,Columbia,80,2020-05-15,day,16
0wTx7qk1I85v3WSKyXWTNc,6AgTAQt8XS6jRWi4sX7w49,THE GOAT,album,https://open.spotify.com/album/0wTx7qk1I85v3WSKyXWTNc,Columbia,49,2020-05-15,day,16
26ztFK3E69j5THJQdyxC5w,6AgTAQt8XS6jRWi4sX7w49,Die A Legend,album,https://open.spotify.com/album/26ztFK3E69j5THJQdyxC5w,Columbia,75,2019-06-07,day,14
14zfFCTHX9KiOZUg3raIOl,6AgTAQt8XS6jRWi4sX7w49,Dead N****s (feat. Polo G & G Herbo),single,https://open.spotify.com/album/14zfFCTHX9KiOZUg3raIOl,Signal Records/Columbia,58,2024-09-25,day,1
0fv2VlRNZd97LRfX9PFxxk,6AgTAQt8XS6jRWi4sX7w49,Thorns,single,https://open.spotify.com/album/0fv2VlRNZd97LRfX9PFxxk,Columbia,35,2024-08-08,day,1
3rtExYEkOktf9WQfCDhODh,6AgTAQt8XS6jRWi4sX7w49,We Uh Shoot (feat. Lil Durk),single,https://open.spotify.com/album/3rtExYEkOktf9WQfCDhODh,Columbia,53,2024-08-02,day,1
3oftYhgmFsRf56Ivz1CbVV,6AgTAQt8XS6jRWi4sX7w49,TO THE GRAVE,single,https://open.spotify.com/album/3oftYhgmFsRf56Ivz1CbVV,VELCRO RECORDS,38,2024-06-14,day,1
41VlriZ3G48XNHYmoWqYSW,6AgTAQt8XS6jRWi4sX7w49,Angels In The Sky,single,https://open.spotify.com/album/41VlriZ3G48XNHYmoWqYSW,Columbia,49,2024-05-31,day,1
3FwxCY9GJsTQjFPZ8NeRfT,6AgTAQt8XS6jRWi4sX7w49,Sorrys & Ferraris,single,https://open.spotify.com/album/3FwxCY9GJsTQjFPZ8NeRfT,Columbia,48,2024-02-16,day,1
7A9wYUkASCE7q4z0kGPGEA,6AgTAQt8XS6jRWi4sX7w49,Barely Holdin' On,single,https://open.spotify.com/album/7A9wYUkASCE7q4z0kGPGEA,Columbia,54,2023-08-18,day,1
4cfA6cGpQSXr8jMMxfnNaS,6AgTAQt8XS6jRWi4sX7w49,Heartbroken (feat. Jessie Murph & Polo G),single,https://open.spotify.com/album/4cfA6cGpQSXr8jMMxfnNaS,Columbia,58,2023-07-21,day,1
6yfMPQTVVXzc2Q5h0gCFiL,6AgTAQt8XS6jRWi4sX7w49,Off The Court (with Polo G & Einer Bankz),single,https://open.spotify.com/album/6yfMPQTVVXzc2Q5h0gCFiL,Island Records,47,2023-05-05,day,1
282shVOXRHSfBqexKhADTN,6AgTAQt8XS6jRWi4sX7w49,Grown Man,single,https://open.spotify.com/album/282shVOXRHSfBqexKhADTN,Joytime Collective/Columbia,47,2023-03-31,day,1
2QHf3w0Kft5kqqEXBaHBDm,6AgTAQt8XS6jRWi4sX7w49,No Time Wasted (feat. Future),single,https://open.spotify.com/album/2QHf3w0Kft5kqqEXBaHBDm,Columbia,46,2023-02-17,day,1
0TDPqwRP3NuPYnxm45BqPg,6AgTAQt8XS6jRWi4sX7w49,My All,single,https://open.spotify.com/album/0TDPqwRP3NuPYnxm45BqPg,Columbia,49,2022-12-09,day,1
3jDmDOYQ3fN2XDqO9euRD5,6AgTAQt8XS6jRWi4sX7w49,Bag Talk,single,https://open.spotify.com/album/3jDmDOYQ3fN2XDqO9euRD5,Columbia,40,2022-10-28,day,1
63SZDWNflSp5XfQNduQuyK,6AgTAQt8XS6jRWi4sX7w49,G Nikes (feat. Polo G),single,https://open.spotify.com/album/63SZDWNflSp5XfQNduQuyK,Flawless Ent./RCA Records,37,2022-10-13,day,1
2pElzwHGoJr3zPA05onhr0,7vk5e3vY1uw9plTHJAMwjN,Walkerworld,album,https://open.spotify.com/album/2pElzwHGoJr3zPA05onhr0,MER Recordings,69,2023-11-10,day,10
6kbiBMllsbGVYMAy8YJKs9,7vk5e3vY1uw9plTHJAMwjN,Walkerverse Pt. I & II,album,https://open.spotify.com/album/6kbiBMllsbGVYMAy8YJKs9,Kreatell Music,61,2022-11-25,day,10
3KrkQ77DF9OUB0aOzKFYOF,7vk5e3vY1uw9plTHJAMwjN,World Of Walker,album,https://open.spotify.com/album/3KrkQ77DF9OUB0aOzKFYOF,Kreatell Music,73,2021-11-26,day,15
3nzuGtN3nXARvvecier4K0,7vk5e3vY1uw9plTHJAMwjN,Different World,album,https://open.spotify.com/album/3nzuGtN3nXARvvecier4K0,Kreatell Music,80,2018-12-14,day,15
3oYF7qThVWcyymQOeTRcXb,7vk5e3vY1uw9plTHJAMwjN,Children Of The Sun,single,https://open.spotify.com/album/3oYF7qThVWcyymQOeTRcXb,Kreatell Music,53,2024-09-26,day,1
0JvWGbkCMpAdbPVlczwKDx,7vk5e3vY1uw9plTHJAMwjN,Thick Of It All,single,https://open.spotify.com/album/0JvWGbkCMpAdbPVlczwKDx,Monstercat,58,2024-09-05,day,1
2PMUDyTcZRL0kMKibFgHKT,7vk5e3vY1uw9plTHJAMwjN,Neon Nights,single,https://open.spotify.com/album/2PMUDyTcZRL0kMKibFgHKT,Monstercat,61,2024-08-07,day,4
7lFLWyaqcHEeFANruOXadS,7vk5e3vY1uw9plTHJAMwjN,Wake Up,single,https://open.spotify.com/album/7lFLWyaqcHEeFANruOXadS,Monstercat,50,2024-07-31,day,1
09OL3u28BTFAlQ6ry5i5Fd,7vk5e3vY1uw9plTHJAMwjN,Barcelona (Remixes),single,https://open.spotify.com/album/09OL3u28BTFAlQ6ry5i5Fd,Kreatell Music,49,2024-07-12,day,4
34yBJhr8zlBAHMEMSwrISN,7vk5e3vY1uw9plTHJAMwjN,Barcelona,single,https://open.spotify.com/album/34yBJhr8zlBAHMEMSwrISN,Kreatell Music,64,2024-06-13,day,1
3N77PhjnoSTgx4gFoaT1bj,7vk5e3vY1uw9plTHJAMwjN,Unsure (Remixes),single,https://open.spotify.com/album/3N77PhjnoSTgx4gFoaT1bj,Kreatell Music,39,2024-05-28,day,3
2nJlv1pIys7dtM2vhiUL2N,7vk5e3vY1uw9plTHJAMwjN,Hide Away (Alan Walker Remix),single,https://open.spotify.com/album/2nJlv1pIys7dtM2vhiUL2N,Artbeatz LLC,54,2024-05-10,day,1
6ll7yKhF7Iq3c04eLbwC3P,7vk5e3vY1uw9plTHJAMwjN,Unsure,single,https://open.spotify.com/album/6ll7yKhF7Iq3c04eLbwC3P,Kreatell Music,50,2024-05-02,day,1
6bxJPyjZuWGRxE825Wy2wk,7vk5e3vY1uw9plTHJAMwjN,Team Side Feat. RCB,single,https://open.spotify.com/album/6bxJPyjZuWGRxE825Wy2wk,Kreatell Music,47,2024-03-19,day,1
0D5CVgPJs3zWbzWhyK4cvK,7vk5e3vY1uw9plTHJAMwjN,Fire! (Tribbs Remix),single,https://open.spotify.com/album/0D5CVgPJs3zWbzWhyK4cvK,Kreatell Music,45,2024-03-15,day,1
6My3rTq9sATb5keBwrxr5e,7vk5e3vY1uw9plTHJAMwjN,Who I Am (Putri's Version),single,https://open.spotify.com/album/6My3rTq9sATb5keBwrxr5e,Kreatell Music,29,2024-03-08,day,1
05guMxiVDrstbWwn5STN9M,7vk5e3vY1uw9plTHJAMwjN,Who I Am EP,single,https://open.spotify.com/album/05guMxiVDrstbWwn5STN9M,Kreatell Music,44,2024-02-29,day,8
5j0uoFLuAcXYz2jTWPovHX,7vk5e3vY1uw9plTHJAMwjN,Who I Am,single,https://open.spotify.com/album/5j0uoFLuAcXYz2jTWPovHX,MER Recordings,59,2024-01-04,day,1
5w8WGf74Vj5LcYkqp9vuoO,7vk5e3vY1uw9plTHJAMwjN,"Better Off (Alone, Pt. III) [Timmy Trumpet Remix]",single,https://open.spotify.com/album/5w8WGf74Vj5LcYkqp9vuoO,MER Recordings AS,35,2023-12-22,day,1
3bTNxJYk2bwdWBMtrjBxb0,711MCceyCBcFnzjGY4Q7Un,POWER UP,album,https://open.spotify.com/album/3bTNxJYk2bwdWBMtrjBxb0,Columbia,62,2020-11-13,day,12
6OwvO40ahugJE5PH4TjqTg,711MCceyCBcFnzjGY4Q7Un,Rock or Bust,album,https://open.spotify.com/album/6OwvO40ahugJE5PH4TjqTg,Columbia,59,2014-11-28,day,11
4H6JMsvxmh0U7VBYiWiyLa,711MCceyCBcFnzjGY4Q7Un,Live at River Plate,album,https://open.spotify.com/album/4H6JMsvxmh0U7VBYiWiyLa,Columbia,58,2012-11-19,day,19
7qVfz4UGONwEd5nQjj0ESN,711MCceyCBcFnzjGY4Q7Un,Black Ice,album,https://open.spotify.com/album/7qVfz4UGONwEd5nQjj0ESN,Columbia,65,2008-10-20,day,15
5JPVHEB67TREre4Q8JOfCQ,711MCceyCBcFnzjGY4Q7Un,Stiff Upper Lip,album,https://open.spotify.com/album/5JPVHEB67TREre4Q8JOfCQ,Columbia,57,2000-02-25,day,12
1zXYNAA57WJ33GgZJHchhX,711MCceyCBcFnzjGY4Q7Un,Ballbreaker,album,https://open.spotify.com/album/1zXYNAA57WJ33GgZJHchhX,Columbia/Legacy,54,1995-09-22,day,11
6jOO0YHvuHP4UkJuDpcAoz,711MCceyCBcFnzjGY4Q7Un,Live (Collector's Edition),album,https://open.spotify.com/album/6jOO0YHvuHP4UkJuDpcAoz,Columbia,49,1992-10-27,day,23
1dmBXO2zmCbsf8qAicqbs0,711MCceyCBcFnzjGY4Q7Un,Live,album,https://open.spotify.com/album/1dmBXO2zmCbsf8qAicqbs0,Columbia,49,1992-10-27,day,14
4vu7F6h90Br1ZtYYaqfITy,711MCceyCBcFnzjGY4Q7Un,The Razors Edge,album,https://open.spotify.com/album/4vu7F6h90Br1ZtYYaqfITy,Columbia,79,1990-09-24,day,12
5jfgUmvXCar7Qf5lidVkqI,711MCceyCBcFnzjGY4Q7Un,Blow Up Your Video,album,https://open.spotify.com/album/5jfgUmvXCar7Qf5lidVkqI,Columbia,50,1988-02-01,day,10
0rOXa1wPbBrCNl6knMyDBW,711MCceyCBcFnzjGY4Q7Un,Fly On the Wall,album,https://open.spotify.com/album/0rOXa1wPbBrCNl6knMyDBW,Columbia,47,1985-06-28,day,10
0ZD2tIjWo9fwzPndZ04wDY,711MCceyCBcFnzjGY4Q7Un,Flick of the Switch,album,https://open.spotify.com/album/0ZD2tIjWo9fwzPndZ04wDY,Columbia,47,1983-08-15,day,10
7DUvURQ0wfA1kgG8j99frR,711MCceyCBcFnzjGY4Q7Un,For Those About to Rock (We Salute You),album,https://open.spotify.com/album/7DUvURQ0wfA1kgG8j99frR,Columbia,60,1981-11-23,day,10
6mUdeDZCsExyJLMdAfDuwh,711MCceyCBcFnzjGY4Q7Un,Back In Black,album,https://open.spotify.com/album/6mUdeDZCsExyJLMdAfDuwh,Columbia,85,1980-07-25,day,10
10v912xgTZbjAtYfyKWJCS,711MCceyCBcFnzjGY4Q7Un,Highway to Hell,album,https://open.spotify.com/album/10v912xgTZbjAtYfyKWJCS,Columbia,79,1979-07-27,day,10
38MklVAM0DEnMCLucNckDD,711MCceyCBcFnzjGY4Q7Un,If You Want Blood You've Got It (Live),album,https://open.spotify.com/album/38MklVAM0DEnMCLucNckDD,Columbia,45,1978-10-13,day,10
