disc_number,duration_ms,explicit,external_ids,external_urls,href,id,is_local,name,popularity,track_number,type,uri,artist_id,album_id,preview_url
1,227398,True,{'isrc': 'GBAHS2301071'},{'spotify': 'https://open.spotify.com/track/4W8EmeDnNxqRXEeVSpHDn7'},https://api.spotify.com/v1/tracks/4W8EmeDnNxqRXEeVSpHDn7,4W8EmeDnNxqRXEeVSpHDn7,False,That’s On Me,35,7,track,spotify:track:4W8EmeDnNxqRXEeVSpHDn7,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/d7e6f9fcb7cdd17735cc7a22fec0b2f5ba88fea1?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,231021,False,{'isrc': 'GBAHS2301072'},{'spotify': 'https://open.spotify.com/track/3pBpGx6jM4cQGzn1EMx963'},https://api.spotify.com/v1/tracks/3pBpGx6jM4cQGzn1EMx963,3pBpGx6jM4cQGzn1EMx963,False,Page,35,8,track,spotify:track:3pBpGx6jM4cQGzn1EMx963,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/09c2c171239b7f1dacca65bd783022199986d17f?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,179538,False,{'isrc': 'GBAHS2301073'},{'spotify': 'https://open.spotify.com/track/36TfNKDK3IuTC6E3UmfZ20'},https://api.spotify.com/v1/tracks/36TfNKDK3IuTC6E3UmfZ20,36TfNKDK3IuTC6E3UmfZ20,False,Midnight,34,9,track,spotify:track:36TfNKDK3IuTC6E3UmfZ20,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/959cee870aa90b19ae00880d2e314aafcf31eeb8?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,178615,False,{'isrc': 'GBAHS2301074'},{'spotify': 'https://open.spotify.com/track/4JV6AhDromrfPIVXuzEijV'},https://api.spotify.com/v1/tracks/4JV6AhDromrfPIVXuzEijV,4JV6AhDromrfPIVXuzEijV,False,Spring,35,10,track,spotify:track:4JV6AhDromrfPIVXuzEijV,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/1818e97a0c938743309d9074c6b1a0491112cd60?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,206008,False,{'isrc': 'GBAHS2301075'},{'spotify': 'https://open.spotify.com/track/6sOgmZZirRoPic91xQ0pl6'},https://api.spotify.com/v1/tracks/6sOgmZZirRoPic91xQ0pl6,6sOgmZZirRoPic91xQ0pl6,False,Punchline,35,11,track,spotify:track:6sOgmZZirRoPic91xQ0pl6,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/3a391e902a931b5745f48952c96266be6bf88c7d?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,175878,False,{'isrc': 'GBAHS2301076'},{'spotify': 'https://open.spotify.com/track/6VV2HwNlosZHFPYyPezX4Q'},https://api.spotify.com/v1/tracks/6VV2HwNlosZHFPYyPezX4Q,6VV2HwNlosZHFPYyPezX4Q,False,When Will I Be Alright,33,12,track,spotify:track:6VV2HwNlosZHFPYyPezX4Q,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/fd7337669dce25a3cba0dd58af89f5ceddb7b300?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,252318,True,{'isrc': 'GBAHS2301077'},{'spotify': 'https://open.spotify.com/track/45a6lZchOMRp90XN1gC4II'},https://api.spotify.com/v1/tracks/45a6lZchOMRp90XN1gC4II,45a6lZchOMRp90XN1gC4II,False,The Day I Was Born,32,13,track,spotify:track:45a6lZchOMRp90XN1gC4II,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/ffd073842bfcb284b1a8018325826954942abebe?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,253881,False,{'isrc': 'GBAHS2301078'},{'spotify': 'https://open.spotify.com/track/3V0WFHUDCYSCQkhnK9Yzn5'},https://api.spotify.com/v1/tracks/3V0WFHUDCYSCQkhnK9Yzn5,3V0WFHUDCYSCQkhnK9Yzn5,False,Head > Heels,33,14,track,spotify:track:3V0WFHUDCYSCQkhnK9Yzn5,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/968d0439a0993222117ce5b620e51bd27bce8db9?cid=c2cbdcfe7a4a4381a3ac918b458226af
2,174343,False,{'isrc': 'GBAHS2301187'},{'spotify': 'https://open.spotify.com/track/26eyElBDPNcCotyeb8GER6'},https://api.spotify.com/v1/tracks/26eyElBDPNcCotyeb8GER6,26eyElBDPNcCotyeb8GER6,False,Magical - Live from Brantlie’s Living Room,32,1,track,spotify:track:26eyElBDPNcCotyeb8GER6,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/288c88fc2df6607579e080b3f66371dd0a71c3e2?cid=c2cbdcfe7a4a4381a3ac918b458226af
2,201568,False,{'isrc': 'GBAHS2301189'},{'spotify': 'https://open.spotify.com/track/26vVj2jF7opp0pTFTSNtZS'},https://api.spotify.com/v1/tracks/26vVj2jF7opp0pTFTSNtZS,26vVj2jF7opp0pTFTSNtZS,False,England - Live from Maynard’s Living Room,31,2,track,spotify:track:26vVj2jF7opp0pTFTSNtZS,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/e448fae391f59c1458f32beebe45fba823f8aaac?cid=c2cbdcfe7a4a4381a3ac918b458226af
2,174165,False,{'isrc': 'GBAHS2301190'},{'spotify': 'https://open.spotify.com/track/4hjpUPLh1WJ1tBNjFsgppU'},https://api.spotify.com/v1/tracks/4hjpUPLh1WJ1tBNjFsgppU,4hjpUPLh1WJ1tBNjFsgppU,False,Amazing - Live from Kia’s Living Room,31,3,track,spotify:track:4hjpUPLh1WJ1tBNjFsgppU,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/6388ba0da242fbfc8c85e7647ce0b4b573df4a00?cid=c2cbdcfe7a4a4381a3ac918b458226af
2,218887,True,{'isrc': 'GBAHS2301191'},{'spotify': 'https://open.spotify.com/track/4uLja2eQJ8mBoA4QmVy4Jb'},https://api.spotify.com/v1/tracks/4uLja2eQJ8mBoA4QmVy4Jb,4uLja2eQJ8mBoA4QmVy4Jb,False,Plastic Bag - Live from Alex’s Living Room,31,4,track,spotify:track:4uLja2eQJ8mBoA4QmVy4Jb,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/cca862c391dcd5ab054d7519ba6e13836e3af261?cid=c2cbdcfe7a4a4381a3ac918b458226af
2,141203,False,{'isrc': 'GBAHS2301192'},{'spotify': 'https://open.spotify.com/track/5SBrQlvC8l1tW5wNSi0Rlu'},https://api.spotify.com/v1/tracks/5SBrQlvC8l1tW5wNSi0Rlu,5SBrQlvC8l1tW5wNSi0Rlu,False,Blue - Live from Sarom’s Living Room,31,5,track,spotify:track:5SBrQlvC8l1tW5wNSi0Rlu,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/94d0863b3bd4376114e9980264fd00c676d9353d?cid=c2cbdcfe7a4a4381a3ac918b458226af
2,195749,False,{'isrc': 'GBAHS2301193'},{'spotify': 'https://open.spotify.com/track/0nWELRrZYYeJaynDOVjggv'},https://api.spotify.com/v1/tracks/0nWELRrZYYeJaynDOVjggv,0nWELRrZYYeJaynDOVjggv,False,American Town - Live from Kari’s Living Room,33,6,track,spotify:track:0nWELRrZYYeJaynDOVjggv,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/d2b7eb236a466e9d959c7c4cbb5cf7f1faeceb75?cid=c2cbdcfe7a4a4381a3ac918b458226af
2,191808,True,{'isrc': 'GBAHS2301194'},{'spotify': 'https://open.spotify.com/track/2PAMpzkXfCU4NFs1IiJVhY'},https://api.spotify.com/v1/tracks/2PAMpzkXfCU4NFs1IiJVhY,2PAMpzkXfCU4NFs1IiJVhY,False,That’s On Me - Live from Narine’s Living Room,30,7,track,spotify:track:2PAMpzkXfCU4NFs1IiJVhY,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/f3bc207e8478e1661a7444172c7497fb298aa4cb?cid=c2cbdcfe7a4a4381a3ac918b458226af
2,211849,False,{'isrc': 'GBAHS2301195'},{'spotify': 'https://open.spotify.com/track/1roO8TRLqZ0ja57mILJQlF'},https://api.spotify.com/v1/tracks/1roO8TRLqZ0ja57mILJQlF,1roO8TRLqZ0ja57mILJQlF,False,Page - Live from Deborah’s Living Room,30,8,track,spotify:track:1roO8TRLqZ0ja57mILJQlF,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/058f952ea07af79a8efda7da41065134eae5aad0?cid=c2cbdcfe7a4a4381a3ac918b458226af
2,151876,False,{'isrc': 'GBAHS2301196'},{'spotify': 'https://open.spotify.com/track/0aP608S0wKfse1LlDy9aZL'},https://api.spotify.com/v1/tracks/0aP608S0wKfse1LlDy9aZL,0aP608S0wKfse1LlDy9aZL,False,Midnight - Live from John’s Living Room,30,9,track,spotify:track:0aP608S0wKfse1LlDy9aZL,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/57553e3504ac3adad6a40f63a2632dd7059b7248?cid=c2cbdcfe7a4a4381a3ac918b458226af
2,153533,False,{'isrc': 'GBAHS2301197'},{'spotify': 'https://open.spotify.com/track/2Z59T7Ukc34W3adhjcskXE'},https://api.spotify.com/v1/tracks/2Z59T7Ukc34W3adhjcskXE,2Z59T7Ukc34W3adhjcskXE,False,Spring - Live from Emily’s Living Room,30,10,track,spotify:track:2Z59T7Ukc34W3adhjcskXE,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/d394d3d924dd75b9cdd778b97335aa25c5d1b6c7?cid=c2cbdcfe7a4a4381a3ac918b458226af
2,186662,False,{'isrc': 'GBAHS2301198'},{'spotify': 'https://open.spotify.com/track/6XyGcm4JJq1KL6CWGk4joO'},https://api.spotify.com/v1/tracks/6XyGcm4JJq1KL6CWGk4joO,6XyGcm4JJq1KL6CWGk4joO,False,Punchline - Live from Holly’s Living Room,30,11,track,spotify:track:6XyGcm4JJq1KL6CWGk4joO,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/68bb070b34e531b541147bfc21a11e3f7d7c3547?cid=c2cbdcfe7a4a4381a3ac918b458226af
2,166769,False,{'isrc': 'GBAHS2301199'},{'spotify': 'https://open.spotify.com/track/6r8VpUHx6dI2ZtZrVTZ7Vt'},https://api.spotify.com/v1/tracks/6r8VpUHx6dI2ZtZrVTZ7Vt,6r8VpUHx6dI2ZtZrVTZ7Vt,False,When Will I Be Alright - Live from Kristen’s Living Room,30,12,track,spotify:track:6r8VpUHx6dI2ZtZrVTZ7Vt,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/3e7ab44943b9cb1dac9ee4cb5bfc8ee13ea2b069?cid=c2cbdcfe7a4a4381a3ac918b458226af
2,214960,True,{'isrc': 'GBAHS2301200'},{'spotify': 'https://open.spotify.com/track/2eByhz5FCBvW0BoLl1I1vr'},https://api.spotify.com/v1/tracks/2eByhz5FCBvW0BoLl1I1vr,2eByhz5FCBvW0BoLl1I1vr,False,The Day I Was Born - Live from Danielle’s Living Room,29,13,track,spotify:track:2eByhz5FCBvW0BoLl1I1vr,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/9bdb3d377eb2e521f60907f2b9496095e5b40109?cid=c2cbdcfe7a4a4381a3ac918b458226af
2,232902,False,{'isrc': 'GBAHS2301201'},{'spotify': 'https://open.spotify.com/track/09RjA5mm3ElFtMXy0f1I25'},https://api.spotify.com/v1/tracks/09RjA5mm3ElFtMXy0f1I25,09RjA5mm3ElFtMXy0f1I25,False,Head > Heels - Live from Keira’s Living Room,30,14,track,spotify:track:09RjA5mm3ElFtMXy0f1I25,6eUKZXaKkcviH0Ku9w2n3V,5bLE2kmkZWlzAYeb6To6LA,https://p.scdn.co/mp3-preview/919ee1462d5312ed1b34b30309ba35cdc4f505b3?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,194277,False,{'isrc': 'GBAHS2301065'},{'spotify': 'https://open.spotify.com/track/20uknEOwx3PpiGL2Es2vCg'},https://api.spotify.com/v1/tracks/20uknEOwx3PpiGL2Es2vCg,20uknEOwx3PpiGL2Es2vCg,False,Magical,56,1,track,spotify:track:20uknEOwx3PpiGL2Es2vCg,6eUKZXaKkcviH0Ku9w2n3V,5LXOgcszGvUkYzYL4v6wYg,https://p.scdn.co/mp3-preview/a62ca1f340bf7265f337192cfa2488c9e9ed130e?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,226756,False,{'isrc': 'GBAHS2301066'},{'spotify': 'https://open.spotify.com/track/5eL45g9qvFvydEYcmv4zic'},https://api.spotify.com/v1/tracks/5eL45g9qvFvydEYcmv4zic,5eL45g9qvFvydEYcmv4zic,False,England,43,2,track,spotify:track:5eL45g9qvFvydEYcmv4zic,6eUKZXaKkcviH0Ku9w2n3V,5LXOgcszGvUkYzYL4v6wYg,https://p.scdn.co/mp3-preview/72613e160be7794bea835edd0248862bc3757caf?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,245813,False,{'isrc': 'GBAHS2301067'},{'spotify': 'https://open.spotify.com/track/4fUMgL19kixzHhrttFZXsD'},https://api.spotify.com/v1/tracks/4fUMgL19kixzHhrttFZXsD,4fUMgL19kixzHhrttFZXsD,False,Amazing,45,3,track,spotify:track:4fUMgL19kixzHhrttFZXsD,6eUKZXaKkcviH0Ku9w2n3V,5LXOgcszGvUkYzYL4v6wYg,https://p.scdn.co/mp3-preview/da4e597b2e3863d1503bef8c41a21dd9afd41f49?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,229850,True,{'isrc': 'GBAHS2301068'},{'spotify': 'https://open.spotify.com/track/1qvqgg3r67ayzIfuBMTJSV'},https://api.spotify.com/v1/tracks/1qvqgg3r67ayzIfuBMTJSV,1qvqgg3r67ayzIfuBMTJSV,False,Plastic Bag,45,4,track,spotify:track:1qvqgg3r67ayzIfuBMTJSV,6eUKZXaKkcviH0Ku9w2n3V,5LXOgcszGvUkYzYL4v6wYg,https://p.scdn.co/mp3-preview/ff8c9e7c3887c7e76f7cf164eb4f16e1f4ec09e8?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,153899,False,{'isrc': 'GBAHS2301069'},{'spotify': 'https://open.spotify.com/track/3SWLFqvadQmOMpEfrp4FMU'},https://api.spotify.com/v1/tracks/3SWLFqvadQmOMpEfrp4FMU,3SWLFqvadQmOMpEfrp4FMU,False,Blue,52,5,track,spotify:track:3SWLFqvadQmOMpEfrp4FMU,6eUKZXaKkcviH0Ku9w2n3V,5LXOgcszGvUkYzYL4v6wYg,https://p.scdn.co/mp3-preview/c597469767fca01190fb3f89408a9c2067c61828?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,197976,False,{'isrc': 'GBAHS2301070'},{'spotify': 'https://open.spotify.com/track/4rDvBpFgKbgJepZTaP0rD6'},https://api.spotify.com/v1/tracks/4rDvBpFgKbgJepZTaP0rD6,4rDvBpFgKbgJepZTaP0rD6,False,American Town,60,6,track,spotify:track:4rDvBpFgKbgJepZTaP0rD6,6eUKZXaKkcviH0Ku9w2n3V,5LXOgcszGvUkYzYL4v6wYg,https://p.scdn.co/mp3-preview/404d1158b3b8168954e11cde9eea82e6cedf3b9c?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,227398,True,{'isrc': 'GBAHS2301071'},{'spotify': 'https://open.spotify.com/track/6n8UfmEOGvDGxYRUrGf4z7'},https://api.spotify.com/v1/tracks/6n8UfmEOGvDGxYRUrGf4z7,6n8UfmEOGvDGxYRUrGf4z7,False,That’s On Me,43,7,track,spotify:track:6n8UfmEOGvDGxYRUrGf4z7,6eUKZXaKkcviH0Ku9w2n3V,5LXOgcszGvUkYzYL4v6wYg,https://p.scdn.co/mp3-preview/d7e6f9fcb7cdd17735cc7a22fec0b2f5ba88fea1?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,231021,False,{'isrc': 'GBAHS2301072'},{'spotify': 'https://open.spotify.com/track/3LP0XwrMJ6ShNSrExi7jYs'},https://api.spotify.com/v1/tracks/3LP0XwrMJ6ShNSrExi7jYs,3LP0XwrMJ6ShNSrExi7jYs,False,Page,42,8,track,spotify:track:3LP0XwrMJ6ShNSrExi7jYs,6eUKZXaKkcviH0Ku9w2n3V,5LXOgcszGvUkYzYL4v6wYg,https://p.scdn.co/mp3-preview/09c2c171239b7f1dacca65bd783022199986d17f?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,179538,False,{'isrc': 'GBAHS2301073'},{'spotify': 'https://open.spotify.com/track/2OTISEHIoZio1AKmKpV9BY'},https://api.spotify.com/v1/tracks/2OTISEHIoZio1AKmKpV9BY,2OTISEHIoZio1AKmKpV9BY,False,Midnight,42,9,track,spotify:track:2OTISEHIoZio1AKmKpV9BY,6eUKZXaKkcviH0Ku9w2n3V,5LXOgcszGvUkYzYL4v6wYg,https://p.scdn.co/mp3-preview/959cee870aa90b19ae00880d2e314aafcf31eeb8?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,178615,False,{'isrc': 'GBAHS2301074'},{'spotify': 'https://open.spotify.com/track/5xlCPBwakaVR2uwJG8Zph3'},https://api.spotify.com/v1/tracks/5xlCPBwakaVR2uwJG8Zph3,5xlCPBwakaVR2uwJG8Zph3,False,Spring,42,10,track,spotify:track:5xlCPBwakaVR2uwJG8Zph3,6eUKZXaKkcviH0Ku9w2n3V,5LXOgcszGvUkYzYL4v6wYg,https://p.scdn.co/mp3-preview/1818e97a0c938743309d9074c6b1a0491112cd60?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,206008,False,{'isrc': 'GBAHS2301075'},{'spotify': 'https://open.spotify.com/track/4gqRVDvnILW0cvBWZzKcRf'},https://api.spotify.com/v1/tracks/4gqRVDvnILW0cvBWZzKcRf,4gqRVDvnILW0cvBWZzKcRf,False,Punchline,47,11,track,spotify:track:4gqRVDvnILW0cvBWZzKcRf,6eUKZXaKkcviH0Ku9w2n3V,5LXOgcszGvUkYzYL4v6wYg,https://p.scdn.co/mp3-preview/3a391e902a931b5745f48952c96266be6bf88c7d?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,175878,False,{'isrc': 'GBAHS2301076'},{'spotify': 'https://open.spotify.com/track/5S1CxlxcDGMf6c0WcEvF4K'},https://api.spotify.com/v1/tracks/5S1CxlxcDGMf6c0WcEvF4K,5S1CxlxcDGMf6c0WcEvF4K,False,When Will I Be Alright,45,12,track,spotify:track:5S1CxlxcDGMf6c0WcEvF4K,6eUKZXaKkcviH0Ku9w2n3V,5LXOgcszGvUkYzYL4v6wYg,https://p.scdn.co/mp3-preview/fd7337669dce25a3cba0dd58af89f5ceddb7b300?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,252318,True,{'isrc': 'GBAHS2301077'},{'spotify': 'https://open.spotify.com/track/6No5bWFaZUgbIvoH9gOpvb'},https://api.spotify.com/v1/tracks/6No5bWFaZUgbIvoH9gOpvb,6No5bWFaZUgbIvoH9gOpvb,False,The Day I Was Born,41,13,track,spotify:track:6No5bWFaZUgbIvoH9gOpvb,6eUKZXaKkcviH0Ku9w2n3V,5LXOgcszGvUkYzYL4v6wYg,https://p.scdn.co/mp3-preview/ffd073842bfcb284b1a8018325826954942abebe?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,253881,False,{'isrc': 'GBAHS2301078'},{'spotify': 'https://open.spotify.com/track/0ehxgCWdhKRdnRn9MmrUbu'},https://api.spotify.com/v1/tracks/0ehxgCWdhKRdnRn9MmrUbu,0ehxgCWdhKRdnRn9MmrUbu,False,Head > Heels,41,14,track,spotify:track:0ehxgCWdhKRdnRn9MmrUbu,6eUKZXaKkcviH0Ku9w2n3V,5LXOgcszGvUkYzYL4v6wYg,https://p.scdn.co/mp3-preview/968d0439a0993222117ce5b620e51bd27bce8db9?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,185675,False,{'isrc': 'GBAHS2201302'},{'spotify': 'https://open.spotify.com/track/6jemILri7l5LuPhKs2nuXr'},https://api.spotify.com/v1/tracks/6jemILri7l5LuPhKs2nuXr,6jemILri7l5LuPhKs2nuXr,False,Boat,59,1,track,spotify:track:6jemILri7l5LuPhKs2nuXr,6eUKZXaKkcviH0Ku9w2n3V,2WFFcvzM0CgLaSq4MSkyZk,https://p.scdn.co/mp3-preview/177e13b9952acb92e3ac82e8b1bd158e78b454f4?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,239770,False,{'isrc': 'GBAHS2201303'},{'spotify': 'https://open.spotify.com/track/6UIcjH0BzH2MKvToeEYIOZ'},https://api.spotify.com/v1/tracks/6UIcjH0BzH2MKvToeEYIOZ,6UIcjH0BzH2MKvToeEYIOZ,False,Salt Water,53,2,track,spotify:track:6UIcjH0BzH2MKvToeEYIOZ,6eUKZXaKkcviH0Ku9w2n3V,2WFFcvzM0CgLaSq4MSkyZk,https://p.scdn.co/mp3-preview/6566310bcc5e8b0f1d353621faf46a755f5b4edb?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,194848,False,{'isrc': 'GBAHS2201304'},{'spotify': 'https://open.spotify.com/track/3p7XQpdt8Dr6oMXSvRZ9bg'},https://api.spotify.com/v1/tracks/3p7XQpdt8Dr6oMXSvRZ9bg,3p7XQpdt8Dr6oMXSvRZ9bg,False,Eyes Closed,73,3,track,spotify:track:3p7XQpdt8Dr6oMXSvRZ9bg,6eUKZXaKkcviH0Ku9w2n3V,2WFFcvzM0CgLaSq4MSkyZk,https://p.scdn.co/mp3-preview/7cd2576f2d27799fe8c515c4e0fc880870a5cc88?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,210208,False,{'isrc': 'GBAHS2201305'},{'spotify': 'https://open.spotify.com/track/74eJR4gwG1ZmG4BFkbrOlA'},https://api.spotify.com/v1/tracks/74eJR4gwG1ZmG4BFkbrOlA,74eJR4gwG1ZmG4BFkbrOlA,False,Life Goes On,57,4,track,spotify:track:74eJR4gwG1ZmG4BFkbrOlA,6eUKZXaKkcviH0Ku9w2n3V,2WFFcvzM0CgLaSq4MSkyZk,https://p.scdn.co/mp3-preview/11c4da0cba2f716dc9f7234ffc5b64dd6de414f0?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,222957,False,{'isrc': 'GBAHS2201306'},{'spotify': 'https://open.spotify.com/track/4u4A4lPpiw54evLxTaLeRJ'},https://api.spotify.com/v1/tracks/4u4A4lPpiw54evLxTaLeRJ,4u4A4lPpiw54evLxTaLeRJ,False,Dusty,53,5,track,spotify:track:4u4A4lPpiw54evLxTaLeRJ,6eUKZXaKkcviH0Ku9w2n3V,2WFFcvzM0CgLaSq4MSkyZk,https://p.scdn.co/mp3-preview/2adb14d3c3a83f85fc0ca61d0265ad48cdc79ba1?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,231040,False,{'isrc': 'GBAHS2201307'},{'spotify': 'https://open.spotify.com/track/0vber253Le8WWt7gKorVe9'},https://api.spotify.com/v1/tracks/0vber253Le8WWt7gKorVe9,0vber253Le8WWt7gKorVe9,False,End Of Youth,56,6,track,spotify:track:0vber253Le8WWt7gKorVe9,6eUKZXaKkcviH0Ku9w2n3V,2WFFcvzM0CgLaSq4MSkyZk,https://p.scdn.co/mp3-preview/7cad14e6125b57c358b3d927c45aa1f8b7f2ca6e?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,209267,False,{'isrc': 'GBAHS2201308'},{'spotify': 'https://open.spotify.com/track/290x9rCh2EWcJ9YKpfiI9z'},https://api.spotify.com/v1/tracks/290x9rCh2EWcJ9YKpfiI9z,290x9rCh2EWcJ9YKpfiI9z,False,Colourblind,53,7,track,spotify:track:290x9rCh2EWcJ9YKpfiI9z,6eUKZXaKkcviH0Ku9w2n3V,2WFFcvzM0CgLaSq4MSkyZk,https://p.scdn.co/mp3-preview/0107c428bfc6f095b7dbc1e27927b6d164538179?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,224803,False,{'isrc': 'GBAHS2201309'},{'spotify': 'https://open.spotify.com/track/6ZZf5a8oiInHDkBe9zXfLP'},https://api.spotify.com/v1/tracks/6ZZf5a8oiInHDkBe9zXfLP,6ZZf5a8oiInHDkBe9zXfLP,False,Curtains,60,8,track,spotify:track:6ZZf5a8oiInHDkBe9zXfLP,6eUKZXaKkcviH0Ku9w2n3V,2WFFcvzM0CgLaSq4MSkyZk,https://p.scdn.co/mp3-preview/5a519e5823df4fe468c8a45a7104a632553e09a5?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,237756,False,{'isrc': 'GBAHS2201310'},{'spotify': 'https://open.spotify.com/track/0bCnvkP7PYCJV64sQLl5mm'},https://api.spotify.com/v1/tracks/0bCnvkP7PYCJV64sQLl5mm,0bCnvkP7PYCJV64sQLl5mm,False,Borderline,50,9,track,spotify:track:0bCnvkP7PYCJV64sQLl5mm,6eUKZXaKkcviH0Ku9w2n3V,2WFFcvzM0CgLaSq4MSkyZk,https://p.scdn.co/mp3-preview/c23e9470edaa7f877e27e3752d52304257e802f0?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,214846,False,{'isrc': 'GBAHS2201311'},{'spotify': 'https://open.spotify.com/track/26J3f0d3ZuN7g66xBdey8o'},https://api.spotify.com/v1/tracks/26J3f0d3ZuN7g66xBdey8o,26J3f0d3ZuN7g66xBdey8o,False,Spark,50,10,track,spotify:track:26J3f0d3ZuN7g66xBdey8o,6eUKZXaKkcviH0Ku9w2n3V,2WFFcvzM0CgLaSq4MSkyZk,https://p.scdn.co/mp3-preview/05013faf2c9e937a461c58bd4835798146ab3d2a?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,178114,False,{'isrc': 'GBAHS2201312'},{'spotify': 'https://open.spotify.com/track/1DSwFkEe28GSFmdIK92OFX'},https://api.spotify.com/v1/tracks/1DSwFkEe28GSFmdIK92OFX,1DSwFkEe28GSFmdIK92OFX,False,Vega,53,11,track,spotify:track:1DSwFkEe28GSFmdIK92OFX,6eUKZXaKkcviH0Ku9w2n3V,2WFFcvzM0CgLaSq4MSkyZk,https://p.scdn.co/mp3-preview/dcfc6e00f25bdd73f2308b43fd811f7a838e01c0?cid=c2cbdcfe7a4a4381a3ac918b458226af
1,170075,False,{'isrc': 'GBAHS2201313'},{'spotify': 'https://open.spotify.com/track/3qwxZ8ygOYSWE790KcfgU1'},https://api.spotify.com/v1/tracks/3qwxZ8ygOYSWE790KcfgU1,3qwxZ8ygOYSWE790KcfgU1,False,Sycamore,52,12,track,spotify:track:3qwxZ8ygOYSWE790KcfgU1,6eUKZXaKkcviH0Ku9w2n3V,2WFFcvzM0CgLaSq4MSkyZk,https://p.scdn.co/mp3-preview/e57df18edd272d1560ba1501b7e339ff3c338ccd?cid=c2cbdcfe7a4a4381a3ac918b458226af
